name,message
초코우유,40분인디 울프 왜 방송 안키냥
Ha Ha,88848
박종혁,페이커 vs 테디
ducsam an,그냥 메타가 킹겐한테 안맞는거지 그거가지고 쓰레기라고 칭하기는 좀
김홍석,황마유시>구 테디 
ᄆᄂᄋᄅ,님들 1557 88848이 뭐예요?
견쌍섭,GEN.G 스트리머 대 황 울
melody,테디님..
넝땀곰,88848ㅋㅋㅋ
연금술사,테디 너무 살빠졌당
JJJJJeong,구마야 누나 올해도
권효,몇시 시작인가요
소드,서부권의 대황동 ㄷㄷ
시헌,대광동 ㄷㄷㄷㄷ
John Nadalo,님들 사랑니뺀 사람인데 진짜 담배한번 펴보고올게요...ㅅㅣㅂㅏ 개떨리네...;;
Box maker,오오 광동이 서부권이네??
이종찬,DRX 화이팅
루피,경제살리겟다고 말이나 햇나요?
김시온,88848
ED Kwon,영구와 담칠이
빛밤별,광동아 젠지만 잡자 그러면 넌 3강이야!!!
고양이,여긴 ㅇㅅㅇ 안해서 좋네 ㅎ
지경민,흠 웰케 티원 질것같지
호랑이,ㅇㅅㅇ
라일락,광동이 젠지 잡으면 광>젠>티 인가요?
Cho Co,광동이 스프링 결승가면 진짜 꿀잼이겠다
별,테디도 잘하긴 하지만 지금은 티원의 시대지 
이용운,ㅐ새
ZUUD,페이커 vs 테디
김홍석,젠지는 지고 광동 롤드컵 가보자!!
ㅇㅇ,ㅇㅅㅇa
K K,이 브금 혹시 뭔지아시는분
히히,yassssss
ㅇㅇ,88848
얭웅,대황구마
그냥 좋아,오늘 정배 개꿀이네
진준한,황병기의 미궁이요
Eli Fre,앙기모띠
박유준,페이커 3000킬 가자
어거백,복수전 드가자
밴먹이면디짐,테디 포텐이 터진다? 이거 못막습니다
DAVID Won,Fox ns은 엄대엄 아니노
홍구,티원 한번 이기고 젠지 한번 지면 공동 1위다 가자
K aiser,따이 후앙 찌엔
최지원,이번주 다 ㅈ노잼밖에 없노 ㅋㅋㅋ
sis,t1 drx에 2연패중
이민혁,lpl 젠지 왜 아직도 여기있나요
ㅈㄱㅎ,88848
John Nadalo,광동뿌직스는 미드만 바뀌면 광동프린스로 완벽할텐데
연금술사,88848 = 성적 / 1557 = 한 경기
반트룽,nice
효열,데프트 선발인가요?
똘복이,이번주는 멸망전 안하나요 ㅋㅋㅋ
도철,페이커 군대 언제가냐? 이제 곧 30인데?
SPHO,면제임
