name,message
Mosi,브농은 순위 의미없는데 칼바람으로 겨루면 안됨??
PromeX 프롬X,어찌보면 멸망전이지 ㅋㅋ
구름,은행은 뭐다 ok저축은행
와포루,오늘 지는팀이 꼴찌 ㅇㅇ
Steve Arrow,냉소주의에 빠진 청년들..걍 불쌍함
최인혁,브리온 가자!
고라니꼬리,꼴지 결정전
ᄋᄇᄋ,가위바이보나 하자
김치놈,멸망전이네ㅋㅋㅋ
하이바라아이,T1 왜 3패임??
simple dark,칼바람으로 바꾸자
Dokyoung Xin,읏맨
아스라이,꼴지대전
Rhee,ㅈㅂ대전이 꿀잼이긴해
김도현,=ㅁ= 꼴지결정전이네 실질적으론
송재원,그냥 롤토체스해라 니네는
ᄋᄋᄂᄂ,생존게임
Sergio Jr.,드디어 ㅈ밥매치 ㅋㅋㅋㅋㅋ
SJJSJ,농심은 잘하는거같은데 순위가
롱신병자,애들한테 말 심하게좀 하지마라
Karen,구마유시 브리온 이적했음?
ㅇㄷㅇㄷ,지우 ㄱㅇㅇ
이선우,생존게임ㅋㅋㅋ
구름,칼바람 해 그냥
람머스,1라때는 안만남?
멍멍,지우는 찐따상이네
류지호,브리온도 우승경력 있음?
청수,꿀잼이겠ㄴ ㅋㅋㅋ
Main,만명도 안보는거 실화?
빙닭,엔비는 감스트춤추나?
Jinbing Jillina,브리온은 카리스 쓰는 한 9위가 치대임
권영민,나진시절 ㅇㅇ
nam wooseok,브리온 농심
Shin Yu,농심은 중후반 대처능력이 아직 부족해 다 2군에서 한번에 올라왔기 때문에 경험치 절대치가 부족해서 그거 쌓는 중
허심탄회,지우 똥꼬쇼 하고 패배 이건 국룰임
와포루,꼴찌 결정전이라 아무래도 시청자수가..
Mosi,농심은 스폰서도 대기업인데 왜 돈을 안쓰냐
ss coalstjd1111,엄대엄
아스라이,신라면의 힘을 보여줘
choi파이,농심 응원한다 ㅠ
헤르메스,신라면의 힘을 보여주자!!
냥냥,가랏 지우몬
김도현,누가이기든 경기좀 재밌게 ㅇㅁㅇ
박레오나,주님도 이경기는 거른다
고수고수,생방송인가요?
멍뭉이,이런 하위권에서 치고박고 박빙이면 개꿀잼인데 오늘도 그랬으면 좋겠다 ㅋㅋㅋ
Xnxnxnx,진짜 역대급 경기다 다른의미로 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
lIlIlIlIl,8천명은좀..
Matthew Hwang,도현아 너나잘해라
아앗,패치 못따라가는 원딜러 구마유시
이선우,모 황
Ddong,담원 젠지나 ㅃㄹ
Ch Jho,든버지
Zzabmae,든 버 지
John Kwon,든든 근데 잘하던데 ㅋㅋㅋ
서현,어차피 탈락인데 재미있게 티모나하자
구름,아니 그냥 칼바람이나 해 뭔 게임이여
ㅋㅋㄹㅋㅋ,이거 돈 배분 시청자수 만큼 배분해야된다 생각하면 개추ㅋㅋ
류지호,든버지 베인은 대마유시 제리급 ㄷㄷ
빙닭,농심 대기업아님ㅋㅋ연봉도 ㅈㄴ짜더만 그저ㅡ라면원툴
Nightbot,@박찬용 -> Are you finished? [stop spamming words/phrases] [warning]
HICA,아뉘 브리온 화이팅이다..!! 정말로다가
ᄒᄐᄒᄐ,브리온 농심 꼴찌멸망전 가슴이 웅장해진다
하나카나,누가이기든 상관없는데 재미만있었으면 좋겠음
Shin Yu,농심은 돈을 안 쓰는게 아니라 스타 키우기를 하는 거임 2군 애들을 그대로 한번에 다 1군으로 기용해서 끝까지 키우겠다 이 마인드 같음 애들도 겜 재밌게 하잖아 보는 건 진짜 꿀잼임
세슥흐,치고박고 하자 ㅋㅋㅋㅋ 어차피 둘다 탈락된거
H J,야스오 꺼내자 카리스
Mosi,미드에 콜미 쓰면서 스타키우기 이러는건 좀 ㅋㅋ
SJJSJ,에포느는 완전 컷이네 이데
오르고마시자,돼 ㄷㄷ
아스라이,농심이 우승하면 라면 할인 하나요?
꿈꾸는치킨,클템 근들갑 ㅋㅋ
Nightbot,@옆방형님 -> Beep! [stop spamming words/phrases] [warning]
Again,피에스타가 더 잘하긴하는듯 ㅇㅇ;
추털이,에욱 ㅋㅋㅋ
힘내유미,농심은 진짜 아쉽다 딸수있는경기 솔직히 좀 있었는데
ZoZo,플옵 막차를 위한 꼴찌대전
오소리,티모 나와라
Captain Cold,콜미가 많이 박아서 그렇지 나름 챌최미긴 했음 ㅋㅋ
영준 안,얘네들 3꽉가면 많이 화날듯
하 마,똥 vs 설사 대결
panther 2,주말에 1만은 ㅋㅋ
게이,아지르 왜 글로벌 밴임?
빙닭,똥보단 설사지
지몬,쿼드는 뭐함 요즘?
ᄋᄌ,작은거 왔네
람보,아지르 버그있음
