name,message
よしっぴ,에디 브리온에서는 뛸 수 있음?
AI,티원이랑 kt랑 언제하냐
플 아,끼양앙앙앙 티원 케이티 너무 좋다
이우경,에디라고 3군에서도 못버티고 나온친구있음
지성 천,쵸비 2021월즈 8강
Suboyaniano,에디는 이강인처럼 사과하로 가야하는거 아닌가 ㅋㅋ
SURF,티원 웬일 T5 아니고 T1
미스터오징,근데 ㅇㅅㅇ 이 뭔 뜻임?
SH Lee,대상혁 롤의신도 애디말 들어야돼 스블!
박진규,보기힘들거같아..
코인갱,왜자꾸 ㅈ밥같은 에디를 가따붙이냐 ㅋㅋㅋㅋ 솔랭전사가멀한다고
하카딘TV,저거대회임?
hya ho,토요일 일껄
밴먹이면디짐,또또 T1 HLE걸면 오늘 치킨값 번다
몰?코코,2군따리임??? 대답.
우빈아사랑해,ㅇㅐ디 나라카일한테 처맞는중
Python,(공지) T1팬은 전부 나가주세요. 오직 NS팀 팬들끼리만 조용히 즐기고 싶습니다.질서있게 퇴장부탁드려요.참고로 저는 젠지팬입니다.
The Answer,도란>기인이라 탑태윤이 찢기고 한화가 이길거야.
놀면머하니,이강에디
멀쳐눌러보냐,에디가 제우스보다 솔랭잘하던데 왜 t1못가나요 ㅜㅜ
주현상,힝구
Ty dollar sign,인성안된 선수를 누가 데리고있고 싶어할까
이은강,그냥 쳇 분탕충들 개웃기네ㅋㅋㅋㅋ 쌈붙일려고ㅋㅋ
ㅁㄴㅇㅁㄴㅇ,담원 지금 샌박은 이김?
Louis Gong,애디 솔랭 다 박살내던데…
귀여운 꽥꽥이,에디가 쵸비보다 잘하지않나요??
진우,t1 kt 재밌겠다
Nepliov,T1도 범부라니까 애디의 무한턴이론만 있으면 월즈 진작 제패했을텐데 아 ㅋㅋㅋ 빨리 애디 영입해서 이제부터 전승 그랜드슬램 달려봅시다
배경,삼성 시절 우승 때문임
hj lee,라이벌 끼리 조롱 하고까는건 건강한거야 시작하기전 2-3게임 준비 막간에 팬들 조롱잔치 하는 시간인거지
ZENICS,분탕충들 역하네
T heia,애디 dk3군에서도 ㅈㄴ못해서 짤림
리제,젠지가왜 1등아니지
Wolf Agent,에디= 에X디X
흠냥링,농심 한 세트라도 땄으면 좋겠네 기대가 안되냐 ..
뀨,젠지 팬들은 ㄲㅈ셈
a,한화 케이티 재밋겟노
나와이자시가,페이커<<쵸비<<에디
흘러가는사람,슬래셔무비는 빨리 끝내고 킅한전이나 보자
이누누,킬득실로 t1이 1등
메론바,애니 그 롤알못ㅅㄲ가 어제 깝첫음?
Kyung,킬이 아니라 세트 득실
Whistler,88848
사탕주세요🍭,T1오늘은 어떤 서커스를 보여줄까? 빨리보고 싶다
권혁준 Gwon Hyeokjun,에디 논리는 자기가 솔랭 점수 더 높으니까 자기말이 맞다는 건데 에디는 7등 상대팀 클xx 는 3등인데 클xx는 에디욕함 -> 논리X
ㅇㅇㅇㅇ,에디가 누구임
장하율,언제 시작함?
서현,우리는 쵸비와 에디의 세상에 살고있다
leaf,애디가 프로 데뷔하면 롤드컵 우승함 ㄹㅇ
dada,티원 파이팅!!:red_heart:
천사의소리,범부조차 되지 못한 애디
변경,킬득실 ㅋㅋㅋㅋㅋㅋㅋ
AI,대상혁 대지훈
hya ho,바텀보다 탑미드가 꼴픽하지않는한 힘들죠.. 보면 탑미드 정글이 든든한 픽하고 버티는거라
진우,애디가 어떻게 쵸비보다잘함 말이되는소리를 해야지
ko H,장하윤 눈 장 애 임? 13분 남았잖아
Python,(공지) T1팬은 전부 나가주세요. 오직 NS팀 팬들끼리만 조용히 즐기고 싶습니다.질서있게 퇴장부탁드려요.참고로 저는 젠지팬입니다.
JW Y,애디가 누구임?
좋아하니까 보러왔어요,에디보다 점수 낮으면 발언하지 말자... 양심적으로
Ethan,어딜가나 애디욕이네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
