,Unnamed: 0,name,message
26235,26235,ㅌㅌ트ㅡ,/싱크조정 하는놈들은 빠가사리냐 ㅋㅋㅋㅋㅋ
26236,26236,david,THINK 조정
26237,26237,클리어데이,엉클조 저냔 피해망상있네
26238,26238,ㅎㅎ,싱크 좀 맞춰봐 ㅋㅋ;
26239,26239,ㄱㅅㅎ,싱크 새로고침
26240,26240,PP p,LPL이라 저쪽 안보여줌
26241,26241,박진완,/싱크
26242,26242,윤희찬,/싱크조정
26243,26243,hoe C,새로고침하면됨
26244,26244,blade strom,/싱크조정
26245,26245,yoonee,싱크 잘맞는데 무슨 싱크타령이냐
26246,26246,mmm,/싱크빅
26247,26247,재영 안,싱크 새로고침하니까 이제야 맞네
26248,26248,안농하세요,중국팀보이스를 들을필요가?
26249,26249,이설과 아이들,오디오 안맞음
26250,26250,최진형,님들 지금 전쟁남
26251,26251,bbn,골드 앞서노 ㄷㄷ
26252,26252,hong,한타 왜 진거냐
26253,26253,존야의모래시계,/자위조정
26254,26254,롤지컬,/싱크조정
26255,26255,키득,/싱크조정
26256,26256,뿅,피넛이었으면 안뒤집히긴 했겠다
26257,26257,오니,/싱크조정
26258,26258,김범준,But chovy cs
26259,26259,뿔보,/싱크리토리스
26260,26260,풀수저,/싱크조정
26261,26261,우헷,싱크 왜이래
26262,26262,할이름없다,젠지가 이김 이판 ㅇㅇ
26263,26263,보현 이,/싱크빅
26264,26264,이서준,.
26265,26265,03 hws,/샹크스
26266,26266,강인구,/1557
26267,26267,테드옹,/대상혁
26268,26268,와드,/싱크조정
26269,26269,시려,/싱크로소환
26270,26270,단티브,오너는 제우스지 ㅋㅋㅋ
26271,26271,Ellis Monta,/싱크조정치
26272,26272,sori o,대 오 너
26273,26273,택이,/아나운서팬티
26274,26274,노딸기찌돌이전문 안티,/새로고침
26275,26275,성수르,와...저거 속는 사람이 있어?
26276,26276,최형우,쵸비>>>도인비>페이커
26277,26277,펭구,/영토의 무결성
26278,26278,불미,오너 페이커가 한번 같이 잤나보네
26279,26279,Son,트리가 맞냐 트타가 맞냐
26280,26280,달달하나,우디르 누가 막냐 ㅋㅋㅋㅋ
26281,26281,번개,그게 좋은거냐 ㅋㅋㅋ
26282,26282,이재준,/싱크조정
26283,26283,새벽빛,/싱크빅
26284,26284,DUBUBORE,/싱싱하네
26285,26285,SyriKa,싱크는 재생속도 두배로 땡겨봐라 
26286,26286,GOTTFIED,새로고침하면 됩니다^^
26287,26287,ᄅᄋᄏᄏ,싱크조종/
26288,26288,ygdr,안맞으면 배속해라
26289,26289,김재욱,/싱크조정
26290,26290,대한 바그,닐라 스킨 뭔가요?
26291,26291,Llll,/1557
26292,26292,최재원,/오디오
26293,26293,hongseok 6451,리헨즈가 너무 쫄아있는듯 
26294,26294,메소,/싱크대 조절
26295,26295,갈맥2,/싱카볼투수
26296,26296,박태상,우두르 체급 머이리 높음
26297,26297,같은토끼곰,zzz우디르였네
26298,26298,반또,새로고침좀 해라 ㅋㅋㅋ
26299,26299,요를레히,새로고침 ㄱㄱ혓
26300,26300,dhfl dhfl,",."
26301,26301,옐로,대상혁..
26302,26302,시아영,ㅇ
26303,26303,펫테리어,/응 싱클이야
26304,26304,호주in,/오너시치ㅣ
26305,26305,이주원,/싱하형
26306,26306,re,세나딜쎼누 ㄷㄷ
26307,26307,JinGyu,죄송한데 오랜만에 경기인데 3꽉 가주시죠 2:0 재미없어요
26308,26308,RiverSong,/싱크대조정
26309,26309,송치현,/싱크로나이즈
26310,26310,ㅜㅜ,/싱크조정
26311,26311,à åñăňþýäņəńßýą,/탱크조정
26312,26312,김성걸,/싱크로 소환 스타더스트 드래곤
26313,26313,오오뎅,/싱크발럼
26314,26314,가나다라마바사,페이즈가 하는게별로없음 
26315,26315,헤수이,/싱크조정
26316,26316,Ws L,/4차전직
26317,26317,아리,큰일낫다 티원 각성했다 누가막을거냐
26318,26318,정현,악의 여단 닐라
26319,26319,y n,/젠지응원하면중국인
26320,26320,Jiwoo Choi,/하나의 싱크
26321,26321,나메나메,개노잼이네
26322,26322,지나간다,참고 2ㄷ7 일때도 골드는 티원이 앞서있었다
26323,26323,천국간증,허
26324,26324,스무디,롤의 R자도 모르는 것들이 왜 훈수임?
26325,26325,양갱,우두루 면역 진짜 ㅋㅋㅋㅋ
26326,26326,Yoo ri Su,/우리아닐세
26327,26327,Sweet pea,/싱크조정
26328,26328,이방인,우디르 개웃기네 ㅋㅋㅋ
26329,26329,김공손,싱크좀;;
26330,26330,무결,스타더스트 드래곤은 십 ㅋㅋ
26331,26331,T AE,박수뭐노 ㅋㅋ
26332,26332,부엌행쥬,/노경민
26333,26333,Jinquu,/싱크대
26334,26334,ㄱㄲ,/상크조정
26335,26335,Alsr,박수 1명만침?
26336,26336,김성철,새로고침 긔
26337,26337,이진우,박수 한명이치노
26338,26338,lIlIlIlIl,우디르 든든하노 ㅋㅋ
26339,26339,김닥힐,재접하면됩니다
26340,26340,대수박shorts,/88848
26341,26341,기억의딜레마,박수 개웃기노 ㅋㅋ
26342,26342,길사원,/화면부랄
26343,26343,덩킨도나스,우디르 개사기네
26344,26344,뉴트럴밀크호텔,챱챱챱
26345,26345,크림크림,/싱크조정
26346,26346,하지마,/대상혁
26347,26347,어어으으,줄건줘 ㅋㅋ
26348,26348,sungsu Kim,박수 혼자치노
26349,26349,띵땅,박수뭐여ㅋㅋ
26350,26350,삼사충,우디르 ㅋㅋㅋㅋ
26351,26351,흑마늘,오너 개잘하넹
26352,26352,김민지,우제 챔피언 이름뭐에요?
26353,26353,joden jostar,박수조용
26354,26354,ᅮ,ㅉㅉㅉㅉㅉㅉㅉㅉ
26355,26355,리라리라,싱크빅!
26356,26356,이승민,도란 피넛 딜라이트가 더 쎈거 같노
26357,26357,S,롤 L 로 시작하는데
26358,26358,언어학도,롤에 R이 어디들어감 ㅋㅋㅋㅋ
26359,26359,먼지,/싱크조정
26360,26360,simple dark,우디르 너프되겠네
26361,26361,김윤상,/T1이 이기는 주파수
26362,26362,nium Som,박수소리 추하다
26363,26363,설윤아 사랑해 ,싱크 안맞는거 맞죠?
26364,26364,물똥,/싱크빅
26365,26365,champion of kirkwall,닐라라서 힘드네
26366,26366,김수민,/싱크조정
26367,26367,정호준,/싱크빅 초딩수학
26368,26368,lee jae yong,롤 r아닌데....
26369,26369,집돌이,롤에 L 자임
26370,26370,지텍이,:red_exclamation_mark::red_exclamation_mark:대 상 혁 :red_exclamation_mark::red_exclamation_mark:
26371,26371,한심한 사람,/싱크대는 청소해
26372,26372,비누,관중들 다 자나
26373,26373,bin,롤이 r임?
26374,26374,할게 없다,롤의 R자 드립 ㅋㅋㅋㅋ
26375,26375,다르다달러,웰케 조용함??
26376,26376,김호이,마오날먹
26377,26377,신아트,/줄건 줘
26378,26378,소향.박효신.임재범.김범수.박정현.,역체정 캐니언
26379,26379,H.S.DOUBlE-U,난 싱크 맞느데
26380,26380,崔天空,롤은r이아니야
26381,26381,김지훈,?
26382,26382,joii,/sync_control realtime
26383,26383,행복한하루,/샹크스
26384,26384,Hoon Kang,롤의 R자 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ기적의 스펠링 지리네
26385,26385,Miracle,젠지 승
26386,26386,랑이,/구몬학습
26387,26387,gha,공공칠빵
26388,26388,hun,김민지요
26389,26389,DAYUN KWON,음향 설정 옆에 실시간 누르세요
26390,26390,배고파,/싱크빅
26391,26391,아니아니,빵!
26392,26392,어그래,/싱크로율
26393,26393,아테네ATHENs,jen z 초비한테 어딜 vanch미드 t1 pakar 따위가 비비겟냐ㅋ
26394,26394,정령지느러미,새로고침 ㄱㄱ
26395,26395,쥬집,/싱크대
26396,26396,팩린탄,미션 캐파서블 ㄷㄷ
26397,26397,릴민주,ㅋㅋ
26398,26398,이름,롤에는 r이 없습니다..
26399,26399,db gpdl,첩보 캐니언 ㄷㄷㄷ
26400,26400,축구의신,007 zzzzz
26401,26401, 고냥이씨유,빵
26402,26402,김강현,빵
26403,26403,섭섭이,007
26404,26404,용수,새로고침하면 싱크 맞아
26405,26405,boy B,/싱크로 소환
26406,26406,쫑이,/싱크대크기조정
26407,26407,ㅇㅇ,reague of regend 모름?
26408,26408,김우재,/싱크탱크
26409,26409,탱탱구,스파이.캐니언 ㄷㄷ
26410,26410,예동이,박수 녹음임???
26411,26411,SYH,고승우니!!!!!!
26412,26412,오작동,300 젠파르타가 조스로 보이냐 ㅋㅋ
26413,26413,임광호,/싱크조정
26414,26414,SHEEEEESH,오너 개지렸다
26415,26415,늑윽,/싱크조정석
26416,26416,이재호,롤의 R자란다 ㅋㅌㅋㅋㅋㅋㅋㅋㅋ
26417,26417,JH,결국 t1의 대악마는 젠지뿐인가
26418,26418,람이,싱크 안맞음ㅠ
26419,26419,lee san,새로고침하면 싱크 돌아온다
26420,26420,전창호,게임소리 싱크 뭔가 이상한데?
26421,26421,노력중입니다,타워 부셔도 조용한게 그 뭣같은 응원구호 때문이야?
26422,26422,안민호,와 오신??ㅋㅋ
26423,26423,유하,007
26424,26424,도랄팤이,88848
26425,26425,j찬,/싱하형
26426,26426,우리동네,젠지 다운그레이드 된거 같아
26427,26427,만사마리,ㅇㅇㅇㅇㅇㅇㅇㅁㅇ
26428,26428,부서진 여왕의 왕관,준위 없다니까 ㅋㅋ 아
26429,26429,gray blue,/사황 샹크스
26430,26430,sang yoon kim,L
26431,26431,ko H,/마이크아웃
26432,26432,꼬꼬나비,ㅋㅋㅋㅋ r
26433,26433,정우열,새로 고침 누르셈 괜찮아짐
26434,26434,김구름,/싱크조정식
26435,26435,버스,/싱크조정
26436,26436,박창민,와 캐니언한테 마오카이 시킨다고 피넛이 되지않을 건데ㅋㅋㅋㅋ
26437,26437,신비한은하의소원,Roll 이자나
26438,26438,モンキー D.ルフィ,oner
26439,26439,이재산,서커스 픽도 못이기면 젠지 이번 시즌 답없다
26440,26440,레시,fake'r'인데 왜 r이 아님
26441,26441,제임스그리도너,/88848
26442,26442,문정애,중국 축구 지는중 ㅋㅋㅋ
26443,26443,김정호,제발 새로고침
26444,26444,코리스,피넛 기습비난 ㄷㄷ
26445,26445,YEONGDEUG LEE,무력도르 미쳤네 ㅋㅋ
26446,26446,구찬,와드차이
26447,26447,jin,/해설 -3초
26448,26448,Omps 명언,Roll 이잖아ㅋㅋ
26449,26449,ㅇㅇ,닐라가 너무 붕 떴는데
26450,26450,자살하면그만이야,/88848
26451,26451,악다귀,!드롭스
26452,26452,큰드래곤,ROLL이 롤이지
26453,26453,정지훈,노영진 화이팅
26454,26454,ㅇㅇ,젠지: 지는거에요?
26455,26455,Casey케읻시,페이X 너무 못하는데?
26456,26456,랄뚜기,롤에 i자도 모르는거들이 ㅉㅉ
26457,26457,방인태,대악마 ㅋㅋㅋㅋ 리얼 ㅌㅋㅋㅋ
26458,26458,박동동,/새로고침
26459,26459,상추,젠지 구호 짜요! 아님?
26460,26460,Leer Hong,지금 2세트?
26461,26461,Jun yong Cho,우디르 패황 ㅋㅋㅋㅋ
