name,message
세린,ㅋㅋㅋ
제로하는 지휘관,리플레이3때도 캡틴잭 나오려나
ww,배혜지 GOAT
만잘알,걍 누가봐도 젠첩이 폭스 이용해서 긁는건데 왜 폭스를 욕함. 걍 무시하셈
옥가향,월즈 챔피언이 그저 국내 리그 롤드컵도 못든 팀한테 쳐발린다? 흠 누구 문제일까
전전전,풋살 뜰사람 나와라
Haerin,오랜젠지ㄷㄷ
소호,대떡이는 장난감 맞는데 ㅇㅇ
Yh0965,끼에에에에에에엑
트동트,^탈리아라고?^
이현우,피엑스 광동 둘 다 화이팅
흐음,꼬꼬갓 투표권은 좀 뺐어라 ..
ㅇㅇ,광동 가자
개수빌,광동승 ㅅㅅ
G M,광동 ㅎㅇㅌ
마흔 세살무직,여자친구 구함.
김진영,왠지 피어엑스가 이길거같음 지금 엑스큐트 ㄹㅇ 잘하더만
주니모,^코르키라고^ ^탈리야라고^
어리둥절범고래,파이팅 프릭스!!!
Nightbot,@꿈꾸는치킨 -> Sometimes you scare me! [stop spamming words/phrases] [warning]
ᄅᄋᄏᄏ,피어엑스 미라클런 시작 ㄷㄷㄷ
최희웅,광동 화이팅
도담헬스,오늘 첫경기 3시임? 5시임?
신지훈,DRx야...
시저,프릭스vs폭스
최민혁,광동 92퍼야?? ㅋㅋ
그느이,너내주말에뭐하고 거보고잇노
신나는하루,DRX kt gen t1 잡아야되네 ㅋㅋㅋㅋ
HS Lee,오늘 첫 경기 몇 시냐면 서울시임 ㅇㅇ
W M,광동 화이팅
???,drx의 미라클런 지금 시작합니다
ᄋᄌ,안딜빼라
김현웅,.
니얼구루,안딜 멘탈 생각하면 진짜로 퀀텀이 낫지않음>?
Haerin,썩어버린 광동...
표이루,3시 시작
몰?루,ㄹㅇ 공황 있으면 쉬게 해줘야지
김진영,drx 중요한건 꺾이지 않는 마음 vol.2 ㅋㅋㅋ
주시,공항이 어딘가요
박해리,감독탓일까나....?
Ddong,서폿도 문제지만 미드가 젤 문제아님?
1 1,꼬꼬갓 진짜 존1나 잘생겼네 ㅋㅋㅋ
passingtime,불불
신나는일상,t1원딜이랑은 챔프폭이 다르네
짜꾸짜꾸,꼬꼬갓 잘생겻지
ㅇㅇ,1557
Qwe,ㅈ밥대전인가여
시저,안딜 부상당한 이후로 못해진것같음 옛날에 투신도 장염 이후로 못해졌었는데
Yh0965,^코르키라고?^
バーカ,여긴 ㅇㅅㅇ안해서 좋넹 ㅇㅅㅇ
진K,슥갈이들 채팅창에 좀 안보였으면 좋겠닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Qwertadf,광동은 그냥 바텀이 문제임
ᄋᄌ,유부눈나 폼 미쳤다 ㄷㄷ
아니아니,불레이 ㄷㄷ
코와이네,앉은게 아니라 서있는 수준이시네 짧아서
권영대,대 혜 지
김정민,강예원 느낌나네
이병,혜지누나 살빠지셨네.
이재호,대 정 훈
HICA,ㅠㅠㅠ 수빈찡 오늘 안나오넹 ㅠㅠ
김홍석,북미의 남자 엑스큐트ㅎㄷㄷ
헬몽키,캬
ㅇㅇ,이젠 돌고돌아 티젠이 아니라 젠한이겠네 쩝...
멍뭉이,엑스큐트는 lec다 북미아니다
곰자,오늘 T1경기하나요?
권권권,플옵 멸망전 드가자~
히안,머야 오늘은 3시야? 
하얀토끼,왜 3시에 ??? 5시 아니엇어???
북극펭귄군,생방송으로 바뀌어서 다시 주말은 3시
마흔 세살무직,여자친구 구함
오늘,t1은 왜 합맞춘지4년쨰인데 이제1년도 안된팀들한테지나요
Haerin,박치기 공룡 FOX
문큐,왜 이래 아마추어같이
WisLight,대황슼
아니이게뭐람,15시는 3시라고 이놈들아
DUK KIM,의자에 앉은게 아니라 기댄 수준인데
호이킴,대 상 혁
Coke Mania,88848
태조왕건,오~ 혜지언니 오늘 이쁘고~
진K,슥갈이들은 오늘도 변함없이 여기까지 와서 행패넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
이재호,윌러 개많이했네 ㅋㅋㅋㅋㅋ
W M,그라가스 옆에 마이임 잭스임?
조자룡,게임 하는거 보이 아직 멀엇다 마스터이해서 다 패야지
사과사과,훠훠훠~
Valentine J,싸우지마 얘들아 ㅠㅠ 응원만 해 ㅠ
미라클7,게임 몇시에 시작하나요?
seung pr,캅틴잭 그만 절자
ᄋᄌ,유부눈나 ㅠ
루나,피어엑스는 프린스 있을때가 제일 잘했던거 같은데:thinking_face::thinking_face::thinking_face::thinking_face::thinking_face::thinking_face::thinking_face::thinking_face:
희로애락,앉은거야 선거야
애초,왜케 불편한 의자에 앉혀놨냐
Ddong,수빈도 남친있더만 의사던데
하얀토끼,피어엑스랑 광동중에 오늘 이기는 팀이 플옵감?
ㅇㅇ,멘탈 약한 탑 스킨주인이 리신못함 그미드1557 세나원툴 원딜 사파픽하는서폿 라이프가 나을듯!
남진환,88848 하지마세요 쵸비의 수치입니다
옆방형님,피어액스 이길거라고 본다 ㅋ
DUK KIM,방금 무슨 발음 하려던거...?
Hael Choi,븁시
JC,어 머냥
Cw P,섹?
박정민,ㅋㅋㅋㅋ귀여우시네
뀨큐,귀귀
지운킴,시시시시싯.싯 작
David Jeong,부담돼..
노가완,사람도 디도스가 걸리나여
JINRASI,스스프링 ㄷ도도독
신나는일상,사람도 디도스가ㅜ걸리네.ㄷㄷ
ㅂㅂ,누나한테 누가 디도스걸었냐
유지용,멸망전
뽀또,제2의 김채원이 되려나
Nightbot,@100저지먼트 -> Woohoo! [stop spamming words/phrases] [warning]
기역,절어버리노
신나는하루,ㅋㅋㅋㅋㅋㅋ
Mu hyeong Lee,저 불여시..
하누유,디도스 이슈
JW Park,누가 디도스 걸었냐
아키라,누나 디도스야?
Roid B,도도독
이천원,윌러 잘생겼다
정셰프,개이쁘다 진짜 사랑해
오리너굴이,큰거온다 ㅋㅋㅋㅋㅋ
햄순이,브실골플은 절대 채팅치면안됨
트동트,코르키라고??
고양이,해나둘셋광동프릭스허ㅏ이팅
당근시른토끼,??;
크크루삥뽕,광동이 그냥 이기지
감동이었어,아이언5는 사람인가요??
nam wooseok,몇시 시작임?
태조왕건,빅매치네
zl존,광동 스프링 우승 가보자
ᄋᄌ,작은거 온다
리리타그,ㅈ밥매치네
제르마더블6,광동이 지면 씨맥이 틀린거냐?
김홍석,대상혁
Zino,폭스 광동 다른 의미로 명경기 나올 듯 ㅋㅋ
지몬,대 상 혁
마흔 세살무직,여자친구 구함.
큼큼,진지하게 누가 더 가능성 있냐
mini,광동은 강약약약
이승민,대 상 혁
멍뭉이,하수 : ㅈ밥매치네 고수 : 어우 야 이건 못 참지 ㅋㅋ
히안,fox 오늘 목숨걸고 해야 되는 경기냐?
Ddong,윌러도 개똥쌀듯
DD,숭배하라
령,플옵결정전 ㅋㅋㅋ
ㅇㅇ,88848 치면 디도스검
소호,대떡혁은 좀 치우자 ㅡㅡ
진K,슥갈이들 제발 낄껴^^
포카칩먹고싶다,광동 화이팅
드가자,진짜 오늘 누가 올라가는지 정해지는 건가?
Dd,1 5 7 5
김시온,88848
SecondRun,윌러녀석 롤까지 잘하면 억울하다 제발 져라~~
Hael Choi,ㅋㅋ곧 작은거온다
JW Park,윌러 잘생겼네 ......
응애독타,와 3시에하네
성북동호두파이,말개빠르네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
네임드감자,아 해설 개맛없네
배긁어줘,꼭
Haerin,광동이 이기면 po확정
yaho,꼭 지점
황금시간대,꼭 ㅋㅋㅋㅋㅋ
황용석,꼭
남진환,꼭??
Velpaeyn,꼭?
지누필름,한화한테도 원딜 차이 나신 T1..
리소,광동형들 제발 이겨줘
유시훈,꼭?
참치,동쪽에꼭
탑만감,꼭?
신나는일상,꼭지!점
XX X,꼭???
sjdj3nidmri,포니 왜 처 나오냐 하 ㅋㅋ
0107 muk,정글은?꼭@
kosto p,클
중립,안쉬나? ㄷㄷ
오우진,꼭!
한루네,뭐 꼭!?
곰이,꼭꼭지점!
JC,두구두구두구~~
yoon y,섹러데이
바우얌얌,아 클템 왜 안나오냐
대갈통분쇄기,신꼭 마
꿈꾸는치킨,저기에 전캐였으면 오늘 해설진은 진짜 개 최악이였다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
FID,커즈캐리로 끝날듯
마스터조,이거 생방인가요?
ᄋᄌ,꼭이루~~
마초튜브,티원은 왜 강팀한테 약한가? 다들 아시나요?
팡수,강퀴 돌려줘잇
이재호,88848
태조왕건,전캐까지마라 
Cheolho Son,오늘 많이 버벅이노 ㅋ
DUK KIM,티원은 무관중떄 약해요
범,유튜브도 겁나 버벅임
히안,안딜 폼 많이 떨어졌던데
K,오늘은 익룡들 안보여서 좋네~
래광이,fox화이팅
sm youm,노페 오늘 혀 조금 꼬이네
석희윤,광동 져야 꿀잼인데
Cool Morning,티원은 한국에 약하고 젠지는 중국에 약하네
Hoonby,쾅동 카자
Tymon,ㅋ
오리너굴이,아 개재밌겠다 ㅋㅋㅋㅋㅋㅋ
권권권,똥동 푸릭스보단 폭스지 ㅇㅇ
무능한무능,왜 원딜만 유니폼이 달라요?
안 창현,광동화이팅~ㅇㅅㅇ
옌비,?
whiteberry Great,윌러 어깨 지리노 ㅋㅋㅋ이게 롤대남이냐? 그럼 우리는 뭐냐? 죽어야되냐
북극펭귄군,광동 제발 이기자 ㅠㅠ
지누필름,광동 오늘 이기면 거의 확정 아님?
큐티몽가,동부의 티젠전 ㅋㅋㅋㅋㅋ
cool,타팀 비하하면 라이엇 콜센터로 신고하세요 1557 - 0013 입니다
노동준,광동 씨맥의 오만함때매 떨어질듯
ㅇㅇㅇ,오늘 이기는팀이 거의 확정
중립,성캐는 어제오늘 다하네 안쉬나???
소프트,(구) 동부의 왕 vs (신) 동부의 왕
최날씬,ㅈㅂ대전
한루네,오늘 한쪽만 고점뜨면 이길듯
ᄋᄋᄋᄋ,왤캐절어
ENTz,익룡: 바론먹는다 빼애애애애액
ᄋᄋ,나만 피어엑스가 이길거 같냐?
이재호,88848
백야,o0o
겐샤,ㅋㅋ
Roseclass,왜케 버벅대 ㅋㅋㅋ
Daniel Oh,윌러 커즈상대로 빌빌대다 게임 터짐
즐거운,광동 플옵못가는것도 재밌긴하겠네ㅋㅋㅋㅋㅋㅋㅋㅋ
꼼냥,피어엑스는 상승세고 광동은 하향세임
태조왕건,나도 폭스가 이길거같음
이재호,광동 이기면 거의 확정이 아니라 확정임
아아,피어엑스 화이팅
령,명장병만 참으면 될듯
소호,분데도 그렇고 한잔빨고왔나 딕션보소
찰리,피어엑스 화이팅!!!
킷캣,광동은 듀한테 쳐발렸는데 아직도 대가리 깨진 사람이 많노
sjdj3nidmri,포니랑 전캐는 그만 좀 나와라 ㅋㅋ
Satang Jo,가자 fearX
ㅇㅇ,유튜브 버벅이고 끊기시는분은 구독 취소하고 다시 구독 해보세요
안녕,피어엑스가 2대0 이김
Zino,엑스큐트가 파이크 쓰레쉬 노틸 이런 거 잡으면 겜 터질 듯
Haerin,"피어엑스가 오늘 이기면 이거 사고친다... 광동 남은 대진이 딮기, 킅이라"
래광이,피어엑스 화이팅!
권권권,정글차이만 많이 안나면 피어엑스가 이긴다 ㅇㅇ
Qwe,엄대엄이다
응애독타,하트 그만 눌러라 렉걸려
푸른별하나,너가 그만좀 나와라
gygy,태윤 올라오기 전까지 광동 응원 안한다 태윤 화이팅!
갈맥2,해설욕하는놈들 너 자신을 알자...집구석에서 거울을 좀 봐..
루나,맥문철 반성 좀 해라
트루님,큰거오냐 태윤
sjfks31,얼굴차이
오리너굴이,윌러 지표 좋은거 다 뽀록인데
ET KIM,플옵 박치기 대전 ㄷㄷ
kdw,윌러지표뭐냐
지누필름,윌러 요즘 엄티 냄새 나는데 ㅋㅋ?
ㅂㄴ,윌러 스텟 좋네 머야
킹받는프로젝트,커즈 팀박아서 고생하누 ㅠㅠ
차차,윌러 개존잘
신나는하루,저 윌러가 모두아요윌의 윌러임?
Tymon,커즈지표봐라 진짜똥이따로없네ㅋㅋ
DD,커즈 지표 구리네
이보크,근데 요즘 전캐 평안좋네 무슨일잇음?? 약간 소리지르거나 억텐이 과해서 그런가?? 다들 성캐가 더 좋음??
2 1,윌러 지표는 걍 정글이 고혈빤다는 소리 아닌가
mystic,200톤 박치기!
큐티몽가,커즈도 꾸미면 은근 잘생겼음 티원시절 광고보고오셈
으응,와우 잘생겻네 ㅋㅋㅋ
jmjs,태윤 ㅜㅜ 보고싶다
이재현,윌러는 ㅋㅋ 개노답수준인데
대황벽돌,태윤 써라
김현승,루돌프 코 불독 ㅋㅋ
김은수1901,개상혁
Satang Jo,하위 팀의 정글지표좋다=팀적으로 뭘 못한다에 가까움
찰리,남은 대진보면 피어엑스 이기면 거의 플옵 확률 ㅈㄴ높네 ㅎㅇㅌ!
김시온,88848
cool,후니 해설 짤렷나요?
Hoonby,바텀 이기면 이김 ㄹㅇ
아니아니,태윤 요즘 cl에서 개잘하던데
이승민,류또죽;; ㅎㄷㄷ
령,개상혁 오늘 일내보자
꼼냥,광동 질거 같음
지괴,근데 왜 무관중으로함?
카레볶음밥,여우ㅋㅋㅋ경기를 봤다면 윌러 지표도르 라는걸 알지
유이치,ㅈ밥대전 드가자~~~~
