name,message
네모,왜이렇게들 싸움 도대체 그냥 재밌게 보면되지 하여간 자기들 인생도 못돌보는애들이 GOAT 따져서 뭐하겠음 다들 먹이만 안주면됨 그냥 짖게 내버려두죠
최영은,꺄아
"('-'€D,,",2025 유행여 888488
디마겐,대 상 혁
다르킨,채팅창에 뭔 카리나 연애해서 배신감 든다니 뭐니 야 상상은 속으로 해 뭔 여기서 그걸 싸지르는거 ㄹㅈㄷ다 ㅋㅋㅋ
Humming,888룰8이 도대체 뭔가요??
쫑이,교도소출소한지 3일됬습니다...ㅇㅅㅇ하지마세요 경고했습니다... 조용히 게임즐기고 싶습니다...
우노아,걍 볼것도 없이 2:0 t1승리 롤하러감 ㅅㄱ
이라경,와 실시간 처음봄..
빡경,ㅇㅇ
하루,미드가 못하면 바텀이 짐
윗집소리,신 상 혁
ㄷㄹ,88848하면고소당함 키키
re,88848 대황젠 ㅋㅋㅋ
량룡령량,이게 축구도 아니고 어차피 국제전이여 봤자 잘하는곳 한국 중국 두곳 뿐이라 그냥 lck가 제일 잼이지
qosncns,페이커 벤치 1557 친다는데 진짜에요?
T1 LCK 우승가즈아34,T1이 승리한다
오봉이,미안해 쫑이야ㅠ
iiiiiiiiiii,솔직한 순위를 매긴다면 젠지>광동>티원>한화>광동임 반박시 롤알못
OOㅇㅇ,ㅇㅅㅇ이 머임?
알티,또 당신입니까 대 상 혁
Oblique,88848
K K,어차피 우승은 대상혁
즐거운,쫑이는 출소를 매일하냐??
익명,ㅇㅅㅇ 없어서 좋네
김민정,솔직하게 젠지팬들도 t1겜 너무 재미있어서 보는거자너
호잇쨔,나도보고싶ㄷ다.....
김진욱,티원화이또
Ofkfjfndjdj,님들 디도스 해결했음?????이제 안걸림??? 
솔직함,88848 치면 젠지 법무팀에 고소합니다 
치킨맨,11연승 ㄷ
기린이다,젠지 업는데 젠지는 또 왜패노?ㅋㅋ
박준우,이거 녹방이야
후아앗,오늘은 젠도스 공격없나요?
DHiHi,888488의 8목 보호대 띵~
Lo ve,1557 또한 깨지지않는 기록이라 난 너무좋은데.. 럼자오자레 보단 덜긁힘 ㅌㅋㅋㅋㅋ
OsOsOs,88848
황시티,젠첩긁혔네
용킴,내일 젠티전 개 재미있겠다
꼬맹이,팔팔사팔팔
커다란박격포,"6등까지플옵임,"
랄뚜기,ㅇㅅㅇ치면 쫑이가 출동합니다
밤양갱chestnut red bean curd,이제 오프닝 나온다 대상혁 나오기 10초전
jh,미드가 점령했네
동그라미땡,티원 17연승 가즈아
ㅎㅇ,젠지만 2명이있네 포인트에
끝났네,럼자오자레도 안끊김 ㅋㅋ
김와디,쵸비랑 페이커 피어지대결도 빡이네
Luna_1628,88888
ᄋᄋ,ㅇ
하진,대 상 혁
노코멘트 하겠어,정작 선수들은사이좋은데 팬들끼리싸우는 아이러니한 스포츠세계
羽京燕,T1
샤를이스핀,페이커 롤드컵 5회우승 축하드려요
Humming,"무능해서 디도스 못막는답니다, 결승도 녹방으로볼듯"
다르킨,iiiiii님 광동이 2번 쓰셧는데 뭔지
가나다라마바다아,88848
MON STER,대 상 혁
E = L,경기 지연좀.. 치킨 이제 시킴..
sb c,/미리보기
이라경,와
김골프,t1이 2대1로 이겼음 ㅅㄱㅅㄱ
kihyun kang,여기는 ㅇㅅㅇ 없어서 좋네
D Lee,대상혁
쫑이,교도소출소한지 3일됬습니다...ㅇㅅㅇ하지마세요 경고했습니다... 조용히 게임즐기고 싶습니다...
김홍석,대상혁
도철,페이커 95년생인데 군대 언제가냐 대체?
이동천,dtd
상초링,대 상 혁!
nub pianist,ㄷㅅㅎ
임진형,ㅇㅅㅇ
Nightbot,@YS C -> Woohoo! [stop spamming words/phrases] [warning]
유빙빙,진짜 디도스 범인 잡음?????????
가숟라이팅,ㅇㅅㅇ?
전명수,ㅇㅅㅇ
polymorph,오늘도 녹방이에요?
이민돌,페이커 면제임
Lukasz william,노래좋다
iiiiiiiiiii,서머 시즌부터 승강전 도입시급하다고봄 균형있는 리그발전을 위해서
Hs Yu,몇시부터하나요?
파란우비,잡히긴 개뿔 구라임
Honolulu,자 드가자
OOㅇㅇ,구라임 ㅋㅋㅋ
즐거운,페이커 대령으로 전역했음 이미
Orb,응슷응
깜씨공주,"ㅇㅅㅇ이게 뭐에요,"
후아앗,젠도스 범인 젠랑이 잡혔나요?
우쭈,이거제목아시는분
be11a,롤설사 개웃기네
량룡령량,88848은 티원팬들이 얶까로 만든거고 1557은 롤드컵 공식기록이고
DHiHi,끓는물 8888888
나자엘,라이브임?
#C0FFEE,데 대도 구분 못하는데 디도스 잡았겠냐
호라우시오,페이커는 아겜 이전에 장기대기로 면제라는거 같던데
신당동,그걸 믿냐?
Dream of Dandelion,디도스 잡음 x 롤 클라이언트 방화벽 변경 O
오진수,몇시시작임?
사랑으로돌아가는wheel,결승전에도 디도스 걸리면 개웃길듯 ㅋㅋㅋ
어리둥절범고래,데프트 콧대 진짜 높다..
집에가면삼겹살,녹방인가요?
송시원,광동 2대 1 유출 뜸
최저시급5000원,페이커 행정관으로 전역함
DD,롤 :pile_of_poo: 싸
yoon y,도태 롤대남들아 드가자
랄뚜기,대 황 슼
진K,안딜 안경 당장 벗겨
김준태,젠랑이 왜 죽여
나그네,광동 경기 재미있다
life is ox head = 삶은 소대가리,어차피 우승은 T1ㅋㅋ
DM k,대 상 혁
느루,제오페구케:red_heart:
밤양갱chestnut red bean curd,그가온다 예배시작
?,대 상 혁
빙봉방,데 상 혁
양념건빵,대상혁
Nightbot,@re -> moon2PLSNO [stop spamming words/phrases] [warning]
Arin Tel,대 상 혁
디마겐,대 상 혁
김두환,영원하라 신상혁
준법시민,대 상 혁
준 박,대 대 대상혁
윤찡,쀄이커~~~
프로그래밍초보,대 상 혁
광신도,T1 2 대 0 유출뜸
스쿨링,광동은 게임 재미있게 해서 좋아
포티비,데쌍트
Forza Ferrari,대 상 혁
승현,대 상 혓
허공도인,오늘 .. 오너 출전 인가요 ㅋㅋㅋㅋㅋㅋ... 
준영 황,경기 유출 됨 광동 2ㄷ1 역전 승 ㄷ ㄷㄷㄷㄷ
김재현,난 불교지만 예배한다
재하,젠지는 별두개 왜달고잇노 ㅋㅋㅋ
이은주,대 상 혁 개멋있다
DJM kim,녹방롤 보는시간
티쨩,개상혁 vs 대상혁 ㄷㄷ
끝났네,젠지가 왜 별 2개?
삶은노래,대 상 혁 대 티 원
Hyeongeun park,광동 2:1 승
Louis Gong,아 라이브 하니까 살거 같다
유수환,그놈에 페이커ㅈㄴ 띄워주네 진짜 ㅋㅋ
Jsl,롤파크 공짜냐
Um Jun-Sik,나이스 성캐
독뎌,대 승 헌
김민정,아 다이어트 중인데 치킨소리에 머리에 지진나네
CooKi2,광동 ㅎㅇㅌ
betelgeuse,광동 브리온 상대로 2전 2패인데 재밌남?
가나다라마바다아,888~~~48
전데요,그래도 녹방이라 그런지 빨리 시작하는게 좋긴 하네
vincent van,오너 밴치네요
Yun S,디도스 해결함?
T1 LCK 우승가즈아34,대상혁 들어가자
아무무,광동 뭐야 ㅋㅋㅋ 이겼는데?
김근,님들 성캐 vs 용준햄 누가 더 좋나요
후드,성클포 조합 좋다
솔솔,득아자
Ersa,이거 라이브인가요?
D Lee,대상혁혁혁
MON STER,대 상 혁
ට,88848 그만 좀 도배해주세요..... 제발 부탁드립니다...... 도배하지 말아주세요....
qosncns,광동파이팅~!
happy Happy,누가이김?
B.k♡,유출충들 훈수둬바라 ㅋ 1세트 퍼블 몇분에 누가 누구죽임??ㅋㅋ
아오아엉,이것도 녹방임 ?
GOD NYONG TV[LOL Better than yesterday],대 클 템
Kyoung Hwan Baek,라이브 어그로 ㅇㅈㄹ ㅋㅋㅋ
Lo ve,그럼 무관 띄워줄까?? ㅋㅋㅋㅋ
태하김,용준햄 내놔
ABLE GAME,대 상 혁
이것저것요것,와~ 오늘 성캐네
b.yoursyde,오늘도 구원인가요?
이상하,라이브입니당!
팥차선,이거 광동이 2:0으로 이김
오봉이,클템조아 ㅋㅋ섹시하게 생김
pingol,어 팔팔이 무관형이야
임태성,젠지는 별 2개 좀 빼라 ㅋㅋ
Axolot1,라이브라고 안되어있는거 보면 녹방인듯...?
By,2대0
정우민,라이브냐?
이보크,광동vs티원 스크림깐부더비 재밌겠다~~~~
KK,라이브지 5신데
딱세우,티원 2:0 승리 클템한테 들었다
Lukasz william,오프닝 노래 제목 맞추신 분께 구독뿌립니다
정신유튜브,비공개 녹방입니다.
고담시민,무관중인거보니 녹방같은데 맞나영
앙버터킬러,특대상혁
유천띠,개노잼 해솔조합이네
배고파,캬
이현우,딮기 2연승 가보자 가보자
Dimitar,제목에 라이브표시 없으니 녹방인듯
ㅋㅋㅋㅋ,한화도 확정이네
Sksnwnj,이거 결과 유출됐다는데 ㄷㄷ
장지산,생방임?
정우진,나 케리아인데 2:0으로 이김
La Ciel,뭐야 라이브야??
행복하즈아,오늘은 녹방안함?
TAYDENE,결과 유출 사실인가요
조민수,3강3중4약이네
234breath,ㅌㅇ화이팅~~
우탄,생방임
lulu,결과 광동 2대1승 유출됨
MsPower991,오프닝 노래 이름 emiya - muljomdao
양념건빵,한화가 뭔 3강이야
쭈리니,생방아님 마크에 빨간색띠로 안되어있자나
--,유출이 맞게 아니게? -> drx가 독을 풀어서 그 누구도 믿을 수가 없음
즐거운,젠지 압도적 1위네 ㄷㄷ
광신도,T1 2 대 0 유출됨 ㅋㅋ
나이스,결과 유출 어그로도 퇴장좀;
OsOsOs,유출같은 소리한다
B,플레이오프는 몇위까지 올라가나요???
새로운마음으로,쵸 없 페 왕
Greem Charm,스크림이 뭐임]
dkfltm101,페이커 pog1위 드게자
J W,대 우 스
뭉치,녹방이면 전적검색해봤을때 이겼는지 졌는지 볼수있나요?
화이트하임,롤신두ㅜㅜ
김진욱,신 우 스
밤양갱chestnut red bean curd,다 알잖아 티원이 2대0으로 이긴다는거
AI의시선,9:0 ㅋㅋㅋㅋ
PL,와
K K,티원은 씨맥한테 안진다
윗집소리,제 도 기 두
좋은 하루,티원 2대0이겠네 개노잼
조영오,와
과사탈출,ㅌㅊㅇㅋㅋㅋ
안방마님,티원 2ㄷ0 승리요
라이언일병 Private Ryan,lol
권세진,유출안해도 어차피 그 스코어임 ㅋㅋ 
PKOVWM,대 황 슼
망고,한화 어제 아무것도 못하고 털린거보면 2강체제
리리타그,9대0ㅋㅋ
말걸지마라,대떡은 좀 심하네
락구,씨맥은 티원 못이김
만다꼬,광동승
본계정,제이스 한번 보고 싶다
ᄋᄆᄉ,기인이 3등?
바이스,녹방이 유출 안되길 기대하는거 자체가 ㅋㅋㅋ 걍 결과 알면서 봐야지 
JC,ㄷㄷㄷㄷㄷ
강대승,솔직히 두두 말고도 다른탑도 상대전적 비슷함ㅋㅋㅋ
호롤놀로,케리아 표정 왜 저런걸로 잡았냐
Forza Ferrari,기두?
Y S,케리아 표정 뭐냐 ㅋㅋ
vansama,케리아 아헤가오 뭐냐 ㅋㅋㅋ
크라인,광어강
황민우,T1이 이긴다에 손목건다
전인우,제도기 다음에 킹겐이 아니라 왜 두두인가요???
김홍석,대황 케리아 구마유시ㅎㄷㄷ
승현,케리아 어시 뭐냐 ㄷㄷㄷ
느루,가자 티원
Nightbot,@멘지GV -> You done? [stop spamming words/phrases] [warning]
XX X,포로 귀여워
김민주,광동이 2:0으로 이김
동김동동,포하
쫑이,교도소출소한지 3일됬습니다...ㅇㅅㅇ하지마세요 경고했습니다... 조용히 게임즐기고 싶습니다...
임태성,2대1 날 듯 ㅇㅇ
S.H Ice,광동승이라고 .....결과 유출됨 이미
박준혁,케리아가확실히 선수생활오래했구나
조동우,포로 귀여웡
전데요,이야 포로가 관중석 다 샀네
히이이잉,젠티 언제해용??
럼블,오늘 구원 나옴?
이명박의역습,대상혁
이보크,대 리 아 4 0 0 0 어 시 폼 미 쳤 다
MON STER,대 상 혁
박청냥,ㅇㅅㅇ
CuluA,구마가 전적이 벌써 저래 쌓였구만
Lukasz william,광동이 어케 2대1로 이겼는지 겁나 기대되네
Kim Shadhin,T1 ㅎㅇㅌ :victory_hand:
박영민,한쭉눈으로 충분ㅁ히 응원중이래 ㅋㅋㅋ 포로 귀여워
서소낙,ㅇㅅㅇ
앙뱅공팡,캬
흔한일상,하품?
betelgeuse,결과 유출 된 건 어디서 봄?
Evelyn Kim,포로 인형 갖고싶다
yo han,출서했으면 조용히살어 뱡신
박태준,ㅇㅅㅇ 어그로 실패했노 ㅋㅋ
풀leaf,광동 어케 이김
ㅇㅇ,이번엔 광동이 이김
코오알라,슼팬들 뷰어십 이지롤하면서 돈없어서 관중석은 텅텅비었노 ㅋㅋ
개마왕,생방이야 능지들아
JSL,ㅇㅅaㅇ
민우,대 우 스 
김민혁,차이젠지 ㄹㅇㅋㅋ
안영준,광동2대1ㄹㅈㄷ긴하네
Louis Gong,구원 어디감?
ට,88848 그만 좀 도배해주세요..... 제발 부탁드립니다...... 도배하지 말아주세요....
으으으이그,함 져줘라!!
이창균,형 현직 깡팬데 ㅇㅅㅇ하는애들은 찾아가서 족친다 ^^
털프가이,젠지 언제 만남?
김민석,생방ㅇㅈㄹㅋㅋㅋㅋ
MsPower991,제우스는 진짜 신이다
S,구원 살뺏노
vincent van,오너 오늘 못하면 초비상
가을바람,"이거 혹시 2시에 경기 시작, 이미 끝난거 아닐까?"
권가람,아지르 아직도 밴이냐?
be11a,제웅스 지표 도랐네
nyyang,ㅇㅅㅇ 어그로좀 그만 끌어줄래요? 저 화나면 더이상 참치않습니다. ㅇㅅㅇ 어그로좀 끌지마세요
디깅알바,ㄷㄷ
Racoon,구원어디갔어?
LAYME,텅텅빈건 니 통장 아니노
sssggg,2대영 티원승 바텀차이로 게임 다터짐 ㅈㅈ
