name,message
빅보스업,7시 경기는 시간 아까움
qucjdu,페이커=역체미 축구의 메시 마라도나 펠레 
토트넘,kt 응원하는 흑우없재
아무렇지 않은척,DRX도 잘하는팀인데
EOK J,kt가 이기겠네 ㅋㅋ t1 진짜 너무못함
규빈,kt화이팅!!
바타비아,SKT T1 화이팅!
뿌뚱,이거 보려고 회사쉼....T1화이팅!!!
요네사일러스크라켄,t1 화이팅:double_exclamation_mark::double_exclamation_mark::double_exclamation_mark:
권다미,오늘 이기면 공동3위되나
memseb,drx 브리온은 해체해야하는거아니냐 진심
최준혁,광동한테 진 kt 그저 범부
우히힝,t1 성적 왜이러냐
스타일리시,피어엑스 화이팅
박희영,몇시시작임?
선비,t1 화이팅
조현준,티원이 해체되어야 LCK가 살아난다 팬 수준부터 너무 더럽다.
P K,슼전승 우승 화이팅!
랄뚜기,어차피 티원의 승리다 포기해라
야코,티원 져라 
먹방꿈나무,다섯시인듯 ?
돼랑이0,어우슼
인간,또 당신입니까 고트 
혜림,kt화이또
happy cake,티원빼고 다 해체하는게 맞음 급떨어짐
김유신,케리아 화이팅
JEC,킅 화이팅!
상욱,ㄷㄷ 통신사 대전
이은강,ㅋㅋㅋㅋ 이 악물고 티원 까는 사람들 잼나네ㅋㅋㅋㅋ 그런다고 T1 커리어가 사라지는게 아니랍니다~
Louis Gong,진자림 사랑해🩵:red_heart:🩷
ㅇㅇ,와 ㅆㅂ 꺽마햄 대상혁 구도 존멋이네
삐삐,꺽 마 햄
Quatinue,lck 없으면 티원도 급 떨어짐 ㅋㅋ
슈퍼셀 게임,:hugging_face:
사람,drx대 피어엑스는 누가 이길지 모르겠네
김승환,와 오늘 내일 꿀잼 매치당
예훈,통신사 대전
joougun,이제부터 17-1 제발 티원 가자
EOK J,drx vs fox는 그냥 가위바위보로 승자 정해라
빅보스업,kt 가 이길 확률 = 축구 말레이시아가 한국 이길 확률
유승만,오늘이 통신사 대전이구먼...
아무렇지 않은척,Kt vs Skt
HoonBongE,훈봉이 유튜브 화이팅
이성석,몇시주터기작이야
보로롱,오늘 큰거임 작은거임??
함지민,i might be younger but i look after you....
열정댓글러,88848
cranebell hu,작은거
착한댓글만다는사람,5천명 형님들 치킨 추천해주셈
P K,넌 치킨먹을 자격없다
shin,bhc
인간,lck팬 70퍼는 페이커팬인가 
뇌절,옛날 통닭 드세요
우탄,88848
KW L,kt랑 skt중에 누굴 응원하시나요??
수달,ㅈㄴ 큰거 온다
한심하다,오늘경기도 2군 경기인가여
블랑,오늘은 준위 없어서좋네
Polar bear,중국팀에게 최초로 진 T1 ㅜㅜ 오늘은 과연?
서현,kt는 어제하고 또하는거?
sangjin lee,88888
DH,일정 뭐이럼 티원은 3경기인데 kt는 4경기째네 ㅋ
à åñăňþýäņəńßýą,88848
선비,T1 화이팅
ㅇㅇ,돌고돌아또 대상헉과 신꺽마 햄이네...
슈퍼셀 게임,현황은?
썰로뒤풀이,어제 KT가 KDF한테 깨진건 충격이였다
아재요,대 상 혁
헉,킅 제발ㅠ
헤헷,저거 쇼다운이 머에여?
아무렇지 않은척,나솔직히 T1이 젠지 바를줄알고 응원했다가 젠지한테 그냥 쳐발리는거 보고 하 T1도 갔구나 생각함
허심탄회,통신사는 역시 korea Telecom 아닙니까?
파피하크,제발 kt쳐발려라 ㅋ
joougun,광동>킅>딮>농심>듀렉스
홍승재,"혁규형,,"
건킹,오늘부터 코리아스테이지안가요?
iiiiiiiiiii,T1 고비의 주냐
뇌절,kt화이팅...
여진형,지금하는거맞나요?
이진우,"티젠전 젠지가 2대1로 역전승거둠 티원이 1세트 따고 2,3세트 고이 내줌"
사람,노래 좋네
Polar bear,T1은 항상 이럼. 대회 초반에 지다가 마지막에 치고올라오는
Cavendish207,kt 제발 이겨라
몽쉘,통신사는 역시 Super korean telecom
인간,불사대마왕vs lck용사들
Ks_cho,퍼표비뎊베 레츠고
프린이,오늘 경기 ㅈㄴ 재미없겠네
ㅇㅇ,롤은 노래 ㅈㄴ 잘뽑는데 왜 로그인화면을 내렼ㅅ나
john4346,광동 불러한테 발린걸 어쩌겠음
형님,중국인은 지네 리그 뭘로봄? 유투부 못하지? 거기도 아프리카같은걸로 보나
피노,디알 fox 누가이김
서희수,뭐야 레클 선발이여?
이승빈,티원 슬레이어 표뎊베
점부흠,이거 무슨 노래임?
현대차시총1위간다,fox는 뭐임? 중국팀임?
누누,빨리시작해 난 티원경기만본다
뻔한일,;;
안농하세요,skt가 super Korean telecom이라는 애는 뭐냐 ㅋㅋㅋㅋㅋㅋ
박봉필,KT가 쌤 T1이 쌤?
Blanc,22월즈 우승바텀 vs 23월즈 우승바텀
Ananke_Osmanthus,비리비리같은거 쓰겠지
정민,ちょうせんじん
Holy Roman Empire,fox 립샌임
썰로뒤풀이,여우팀 리브샌박에서 팔아버림
Somyong Kim,티원이 이길듯
선플러,데프트 나옴?
단티브,티원 ㅎㅇㅌ ㅎㅇㅌ
도연 김,티원이 지면 진짜 안돼는데
허심탄회,강강약약 광동이니까 KT는 강자 T1은 약자임
감오리후어갸,데프트 2군 안가나
fhsurtka,누가 이길까잉 전 경기에 kt가 좀 아쉽긴 했는데 특히 베릴
퉁퉁이,Fox를 폭스라고 읽는거 금지되어있습니다;;
ට,준위는 없어요 계급 소위 중위 대위 밖에 없습니다 자꾸 준위가 있다고 거짓 선동하면 캡쳐해서 국방부에 신고할게요
건킹,쇼당 붙은 경기는 지면 죽는건가요?
Dda Dda,티원 화일팅
김대은,빅매치 ㄷㄷㄷ
gorillazl,몇시 시작임?
seeIN,"광동 승부조작썰이 진짜였네 ,,,,"
행복하고싶다,진짜 여기 롤알못들 채팅치는거 보는거 힘드네 프로에 F자도 모르면서 프로들 욕하지마라 ㅋㅋ
뇌절,"5시,7시30분이요"
iiiiiiiiiii,치킨시킬거면 1매치에 시켜야함
원준,이개같은노래는뭐냐
하요,지금 나오는 노래 이름 뭐임?
TravelKingNYOPPA,하 뉴욕에서 LCK 시간 맞추기 힘들다 여기 새벽 3시다
SOON YOON,노래 왜이래요
셜형,요즘 군대 뽀글이 안해먹음?
JinGyu,미래에서 왔습니다 24분37초에 구마유시 선수의 펜타킬로 t1이 승리합니다.
랄뚜기,T1이 무조건 이겨야지
인간,님들 역체미 페이커 제외하면 누구임???????
