,Unnamed: 0,name,message
5250,5250,랄뚜기,ㅗㅜㅑ
5251,5251,예리 김,걍 23 젠지아님?
5252,5252,휘래루,제카황카갓카킹카
5253,5253,ms Kim,개량형 K9
5254,5254,Higherthan,drx는 뭐 맨날 최약팀이노
5255,5255,김성훈,ㅈㅈ
5256,5256,이름못정함,응원 ;;
5257,5257,저기압,와 진짜 1세트는 어케 비볐냐
5258,5258,Load Grass,미드가 진짜 개못하네
5259,5259,j j,이래도 1557이 안나오네
5260,5260,블카,이래도 1557
5261,5261,락구,페이커 >> 제카 > 쵸비
5262,5262,김대은,넘 잘하는데? 와... 깔끔 ㄷㄷ
5263,5263,윤 동현,ㅎㅎㅅㅁ
5264,5264,Anthemic,대 황 카
5265,5265,정의,ㅅ ㅅ ㅅ
5266,5266,호날두,미드차이가 제일 큰듯
5267,5267,아기,ㅈㅈ
5268,5268,풀빵,압도네
5269,5269,yowa Ki,ㅈㅈ
5270,5270,랜디,젠지를 둘로 나눳는데 복사를 해버렷네
5271,5271,허토비,ㅁㄷㅊㅇ
5272,5272,삼사충,23분 컷 ㅋㅋㅋㅋㅋ
5273,5273,조우진,한화!!
5274,5274,5252oioi,ㅋㅋ세탭 나가라~
5275,5275,Oddie,듀렉스 ㅈㄴ 못하노...
5276,5276,키큰곰,진짜 잘한다
5277,5277,kk kk,더쌔졌넉
5278,5278,박레오나,코코생명 ㅋㅋ
5279,5279,나,?
5280,5280,돌고돌아돌고래,디알은 찐이다 개못함
5281,5281,진수현,대대대
5282,5282,Kim Shadhin,나이스
5283,5283,0215Jang,?
5284,5284,권혁준 Gwon Hyeokjun,크ㅜ..
5285,5285,터키아이스크림,????
5286,5286,zzz bono,피넛이 잘했네
5287,5287,아드리안,ㅎㅎㅅㅁㅎㅎㅅㅁ
5288,5288,1 baek,?
5289,5289,이지은,대황칰
5290,5290,Sue,ㅋㅋㅋㅋ
5291,5291,하얀토끼,칙칙호호 칙칙호호 한화생명 한화생명
5292,5292,Louis Gong,???
5293,5293,찡꽁,하나생명
5294,5294,유미유미,ㅈㅈ
5295,5295,응악의신,니넨해체해라
5296,5296,jsa3207,ㅎㅎㅅㅁ
5297,5297,L,23젠지의 향이 많이 난다
5298,5298,가나다라,??
5299,5299,킹덕배,스펀지밥 불쌍하네...
5300,5300,gOOD Good,제카 유관력뭔데 ㅋㅋ
5301,5301,박재석,와 체급
5302,5302,김나마,한화생명!
5303,5303,박인호,어우 노잼
5304,5304,도도독,ㅎㅎㅅㅁ
5305,5305,jbjbjb,?
5306,5306,K,대 상 혁
5307,5307,랜가,?
5308,5308,작은거인,피넛하나로 이렇게 바뀌노
5309,5309,종박,구호좀 치워라 제발
5310,5310,유성정,ㅎㅎㅅㅁ
5311,5311,레온고레츠카,대황넛
5312,5312,흑태자,?
5313,5313,기다리라고했잖아,이 소리뭐임?
5314,5314,노지윤,ㅎㅎㅅㅅㅎㅎㅅㅅ
5315,5315,공백,?
5316,5316,동전,???
5317,5317,김창현,ㅋㅋㅋㅋㅋ?
5318,5318,김범수,?
5319,5319,두유검은콩,?
5320,5320,야호,ㅇㅅㄴㅅ
5321,5321,Youjae Lee,ㅎㅎㅅㅁ ㅎㅎㅅㅁ ㅎㅎㅅㅁ
5322,5322,Victor Russell,?
5323,5323,기리근이,ㅎㄴㅅㅁ
